Date,Power[kW],Temperature[C],Relative_Humidity,Solar_Radiation[W/m^2],Holiday
2017-11-20 05:00:00,112.8,11.9,51.9,1.9,0.0
2017-11-20 06:00:00,135.2,11.2,57.1,1.9,0.0
2017-11-20 07:00:00,165.1,10.9,58.3,19.7,0.0
2017-11-20 08:00:00,215.6,11.0,56.0,149.6,0.0
2017-11-20 09:00:00,248.9,12.0,51.8,305.0,0.0
2017-11-20 10:00:00,280.4,12.8,50.5,433.7,0.0
2017-11-20 11:00:00,290.3,14.4,45.0,513.7,0.0
2017-11-20 12:00:00,276.5,16.4,39.2,538.8,0.0
2017-11-20 13:00:00,271.0,17.7,33.9,503.2,0.0
2017-11-20 14:00:00,294.0,19.0,30.8,411.3,0.0
2017-11-20 15:00:00,289.0,19.6,29.7,269.5,0.0
2017-11-20 16:00:00,290.5,19.8,28.6,109.1,0.0
2017-11-20 17:00:00,267.2,19.0,29.0,8.1,0.0
2017-11-20 18:00:00,230.3,18.8,29.4,2.8,0.0
2017-11-20 19:00:00,186.9,18.0,31.2,2.5,0.0
2017-11-20 20:00:00,165.4,17.7,32.8,2.6,0.0
2017-11-20 21:00:00,130.4,17.0,34.5,2.6,0.0
2017-11-20 22:00:00,124.9,16.0,39.0,2.4,0.0
2017-11-20 23:00:00,120.2,13.8,55.6,2.2,0.0
2017-11-21 00:00:00,116.9,12.9,52.8,2.1,0.0
2017-11-21 01:00:00,116.9,11.8,57.6,2.0,0.0
2017-11-21 02:00:00,115.1,10.7,62.7,1.7,0.0
2017-11-21 03:00:00,115.4,10.4,64.4,1.4,0.0
2017-11-21 04:00:00,114.8,9.5,70.7,1.4,0.0
2017-11-21 05:00:00,119.6,9.1,71.8,1.6,0.0
2017-11-21 06:00:00,140.7,8.6,73.2,1.7,0.0
2017-11-21 07:00:00,179.5,8.6,71.4,17.5,0.0
2017-11-21 08:00:00,220.9,9.3,69.0,140.6,0.0
2017-11-21 09:00:00,254.4,10.9,63.6,293.4,0.0
2017-11-21 10:00:00,279.6,13.1,50.8,415.2,0.0
2017-11-21 11:00:00,284.2,16.1,42.9,421.8,0.0
2017-11-21 12:00:00,267.8,17.2,49.2,510.3,0.0
2017-11-21 13:00:00,268.2,18.5,51.5,479.2,0.0
2017-11-21 14:00:00,291.1,18.4,52.1,388.9,0.0
2017-11-21 15:00:00,289.5,17.6,63.1,242.6,0.0
2017-11-21 16:00:00,288.3,17.2,65.0,91.7,0.0
2017-11-21 17:00:00,262.1,16.2,71.0,4.9,0.0
2017-11-21 18:00:00,211.3,15.8,76.9,2.3,0.0
2017-11-21 19:00:00,179.8,15.8,80.7,2.2,0.0
2017-11-21 20:00:00,137.4,15.5,82.1,2.6,0.0
2017-11-21 21:00:00,129.3,15.4,82.2,2.8,0.0
2017-11-21 22:00:00,123.0,15.5,81.4,5.5,0.0
2017-11-21 23:00:00,119.3,15.4,82.4,5.3,0.0
2017-11-22 00:00:00,118.1,14.9,84.3,5.7,0.0
2017-11-22 01:00:00,116.1,13.0,87.4,4.9,0.0
2017-11-22 02:00:00,115.0,12.6,89.7,7.6,0.0
2017-11-22 03:00:00,114.7,11.7,90.9,8.6,0.0
2017-11-22 04:00:00,114.2,11.4,91.9,8.0,0.0
2017-11-22 05:00:00,117.6,11.0,92.4,6.8,0.0
2017-11-22 06:00:00,149.7,10.6,92.8,6.1,0.0
2017-11-22 07:00:00,175.7,9.8,93.2,15.2,0.0
2017-11-22 08:00:00,218.7,9.8,93.3,111.0,0.0
2017-11-22 09:00:00,259.7,10.3,92.9,112.6,0.0
2017-11-22 10:00:00,282.7,11.1,84.0,217.1,0.0
2017-11-22 11:00:00,291.8,12.7,74.2,353.0,0.0
2017-11-22 12:00:00,273.3,15.8,64.0,286.1,0.0
2017-11-22 13:00:00,283.2,16.4,64.1,257.6,0.0
2017-11-22 14:00:00,301.2,16.9,63.8,157.6,0.0
2017-11-22 15:00:00,316.1,18.0,58.6,115.5,0.0
2017-11-22 16:00:00,309.9,17.9,59.9,40.9,0.0
2017-11-22 17:00:00,271.9,17.7,63.0,8.3,0.0
2017-11-22 18:00:00,241.4,17.7,62.8,6.1,0.0
2017-11-22 19:00:00,215.3,17.6,63.3,6.1,0.0
2017-11-22 20:00:00,136.5,17.7,61.4,6.1,0.0
2017-11-22 21:00:00,125.7,17.7,62.6,5.9,0.0
2017-11-22 22:00:00,121.3,17.6,65.1,5.7,0.0
2017-11-22 23:00:00,124.0,17.4,67.1,5.4,0.0
2017-11-23 00:00:00,122.9,17.2,69.1,5.3,0.0
2017-11-23 01:00:00,118.5,17.0,71.3,5.2,0.0
2017-11-23 02:00:00,116.1,16.7,74.0,5.0,0.0
2017-11-23 03:00:00,115.9,16.6,74.8,4.9,0.0
2017-11-23 04:00:00,114.8,16.6,75.0,4.7,0.0
2017-11-23 05:00:00,119.1,16.5,76.2,4.7,0.0
2017-11-23 06:00:00,134.9,16.6,74.4,4.6,0.0
2017-11-23 07:00:00,176.7,16.4,74.9,13.8,0.0
2017-11-23 08:00:00,206.7,17.1,69.1,94.0,0.0
2017-11-23 09:00:00,253.8,18.3,59.3,189.1,0.0
2017-11-23 10:00:00,277.3,19.0,55.1,227.2,0.0
2017-11-23 11:00:00,293.8,19.4,55.4,348.2,0.0
2017-11-23 12:00:00,277.5,19.7,53.0,425.8,0.0
2017-11-23 13:00:00,271.8,19.3,56.3,190.9,0.0
2017-11-23 14:00:00,307.7,16.4,80.6,34.3,0.0
2017-11-23 15:00:00,324.8,16.5,83.7,13.3,0.0
2017-11-23 16:00:00,320.6,16.3,85.7,13.6,0.0
2017-11-23 17:00:00,294.0,16.3,88.8,6.7,0.0
2017-11-23 18:00:00,241.4,16.0,87.2,3.9,0.0
2017-11-23 19:00:00,226.0,15.8,85.2,5.4,0.0
2017-11-23 20:00:00,138.0,16.0,85.2,4.5,0.0
2017-11-23 21:00:00,127.7,16.1,84.3,3.6,0.0
2017-11-23 22:00:00,122.6,16.0,84.5,3.5,0.0
2017-11-23 23:00:00,115.2,15.9,86.1,3.5,0.0
2017-11-24 00:00:00,114.7,16.0,85.7,3.5,0.0
2017-11-24 01:00:00,114.3,16.0,86.8,3.4,0.0
2017-11-24 02:00:00,114.2,15.8,87.7,3.5,0.0
2017-11-24 03:00:00,112.9,15.5,88.4,3.5,0.0
2017-11-24 04:00:00,112.1,15.4,87.9,3.5,0.0
2017-11-24 05:00:00,116.0,15.3,88.0,3.4,0.0
2017-11-24 06:00:00,129.9,15.2,88.5,3.3,0.0
2017-11-24 07:00:00,178.0,15.3,89.0,7.9,0.0
2017-11-24 08:00:00,212.4,15.9,88.9,73.2,0.0
2017-11-24 09:00:00,254.5,16.8,84.0,182.8,0.0
2017-11-24 10:00:00,275.8,17.6,73.2,341.2,0.0
2017-11-24 11:00:00,275.8,18.0,69.2,349.7,0.0
2017-11-24 12:00:00,270.7,18.2,68.8,421.6,0.0
2017-11-24 13:00:00,273.1,18.2,69.5,398.4,0.0
2017-11-24 14:00:00,288.7,18.1,70.0,318.6,0.0
2017-11-24 15:00:00,286.9,17.5,73.4,124.5,0.0
2017-11-24 16:00:00,266.7,17.1,76.0,54.1,0.0
2017-11-24 17:00:00,231.6,16.9,77.7,6.0,0.0
2017-11-24 18:00:00,215.8,16.9,74.7,3.5,0.0
2017-11-24 19:00:00,171.7,17.4,61.8,3.4,0.0
2017-11-24 20:00:00,125.6,17.4,58.1,3.5,0.0
2017-11-24 21:00:00,117.5,17.0,60.7,3.5,0.0
2017-11-24 22:00:00,113.4,16.5,62.4,3.3,0.0
2017-11-24 23:00:00,112.7,15.8,67.7,3.2,0.0
2017-11-25 00:00:00,111.5,15.1,78.5,3.2,0.0
2017-11-25 01:00:00,111.7,14.4,85.6,3.0,0.0
2017-11-25 02:00:00,111.6,13.9,87.6,3.1,0.0
2017-11-25 03:00:00,111.5,13.3,87.8,3.0,0.0
2017-11-25 04:00:00,110.4,13.1,86.0,3.1,0.0
2017-11-25 05:00:00,110.1,12.7,87.3,3.0,0.0
2017-11-25 06:00:00,115.6,12.5,89.3,2.9,0.0
2017-11-25 07:00:00,116.9,12.4,88.9,4.7,0.0
2017-11-25 08:00:00,115.9,13.2,80.5,25.0,0.0
2017-11-25 09:00:00,121.6,13.4,79.7,89.7,0.0
2017-11-25 10:00:00,121.0,14.2,80.6,121.9,0.0
2017-11-25 11:00:00,123.8,14.8,79.5,137.0,0.0
2017-11-25 12:00:00,120.6,14.6,81.8,137.5,0.0
2017-11-25 13:00:00,137.8,15.2,81.3,147.6,0.0
2017-11-25 14:00:00,138.4,15.9,81.3,92.1,0.0
2017-11-25 15:00:00,134.9,15.7,83.2,105.6,0.0
2017-11-25 16:00:00,134.5,14.9,84.8,46.6,0.0
2017-11-25 17:00:00,136.9,14.4,86.6,5.8,0.0
2017-11-25 18:00:00,135.8,14.7,85.1,3.0,0.0
2017-11-25 19:00:00,134.4,14.9,83.4,3.2,0.0
2017-11-25 20:00:00,130.6,15.1,83.0,3.2,0.0
2017-11-25 21:00:00,129.9,14.9,84.8,3.1,0.0
2017-11-25 22:00:00,133.2,14.7,86.6,2.9,0.0
2017-11-25 23:00:00,131.8,14.4,87.8,3.0,0.0
2017-11-26 00:00:00,132.0,13.7,89.8,3.1,0.0
2017-11-26 01:00:00,112.6,13.7,90.1,2.9,0.0
2017-11-26 02:00:00,110.8,13.7,84.6,3.0,0.0
2017-11-26 03:00:00,111.6,13.4,80.1,3.0,0.0
2017-11-26 04:00:00,111.1,12.4,82.9,3.0,0.0
2017-11-26 05:00:00,111.5,12.0,82.0,2.8,0.0
2017-11-26 06:00:00,111.2,12.0,76.5,2.8,0.0
2017-11-26 07:00:00,109.9,11.7,73.4,11.5,0.0
2017-11-26 08:00:00,109.0,11.7,70.4,96.8,0.0
2017-11-26 09:00:00,111.8,12.0,65.6,196.7,0.0
2017-11-26 10:00:00,128.2,12.4,63.7,336.0,0.0
2017-11-26 11:00:00,125.9,12.8,63.1,465.3,0.0
2017-11-26 12:00:00,128.5,13.9,60.9,485.4,0.0
2017-11-26 13:00:00,131.5,14.2,61.5,268.9,0.0
2017-11-26 14:00:00,131.2,14.8,61.5,200.8,0.0
2017-11-26 15:00:00,131.0,15.4,60.2,162.2,0.0
2017-11-26 16:00:00,130.1,15.3,59.0,55.1,0.0
2017-11-26 17:00:00,131.2,15.1,58.1,5.2,0.0
2017-11-26 18:00:00,131.1,15.0,56.9,3.4,0.0
2017-11-26 19:00:00,129.4,15.0,54.4,3.3,0.0
2017-11-26 20:00:00,130.4,14.4,55.7,3.3,0.0
2017-11-26 21:00:00,130.4,13.7,57.6,3.0,0.0
2017-11-26 22:00:00,129.0,13.3,56.9,3.1,0.0
2017-11-26 23:00:00,130.2,13.0,54.7,3.1,0.0
2017-11-27 00:00:00,130.9,12.7,54.7,2.9,0.0
2017-11-27 01:00:00,130.0,12.4,52.9,3.1,0.0
2017-11-27 02:00:00,129.6,12.1,52.3,2.9,0.0
2017-11-27 03:00:00,128.8,11.7,51.9,2.8,0.0
2017-11-27 04:00:00,128.1,11.5,51.4,2.9,0.0
2017-11-27 05:00:00,133.4,11.3,51.6,2.9,0.0
2017-11-27 06:00:00,146.5,11.2,52.0,2.9,0.0
2017-11-27 07:00:00,175.3,10.9,53.0,9.1,0.0
2017-11-27 08:00:00,224.7,11.0,53.1,57.5,0.0
2017-11-27 09:00:00,275.0,11.3,53.3,186.9,0.0
2017-11-27 10:00:00,280.0,12.0,52.4,263.2,0.0
2017-11-27 11:00:00,302.5,12.1,54.5,228.9,0.0
2017-11-27 12:00:00,300.6,13.1,53.0,394.8,0.0
2017-11-27 13:00:00,305.4,13.7,54.4,302.4,0.0
2017-11-27 14:00:00,306.7,14.6,53.5,290.3,0.0
2017-11-27 15:00:00,295.7,15.2,52.1,176.8,0.0
2017-11-27 16:00:00,293.2,14.7,55.0,44.3,0.0
2017-11-27 17:00:00,268.3,14.5,55.9,4.8,0.0
2017-11-27 18:00:00,218.8,14.4,56.3,3.4,0.0
2017-11-27 19:00:00,189.3,14.2,53.7,3.3,0.0
2017-11-27 20:00:00,159.9,13.9,53.7,3.2,0.0
2017-11-27 21:00:00,153.4,13.7,54.1,3.0,0.0
2017-11-27 22:00:00,143.4,13.3,55.3,2.9,0.0
2017-11-27 23:00:00,133.1,13.0,55.3,2.8,0.0
2017-11-28 00:00:00,132.4,12.6,58.4,3.0,0.0
2017-11-28 01:00:00,131.9,12.4,63.4,2.9,0.0
2017-11-28 02:00:00,130.9,12.0,64.3,2.6,0.0
2017-11-28 03:00:00,126.6,11.7,65.4,2.7,0.0
2017-11-28 04:00:00,118.3,11.3,71.8,2.5,0.0
2017-11-28 05:00:00,116.0,10.9,77.3,2.3,0.0
2017-11-28 06:00:00,127.8,10.9,81.5,2.4,0.0
2017-11-28 07:00:00,160.7,10.6,85.2,5.5,0.0
2017-11-28 08:00:00,207.8,10.7,87.7,19.6,0.0
2017-11-28 09:00:00,260.4,10.8,89.1,49.2,0.0
2017-11-28 10:00:00,302.3,10.9,89.6,114.4,0.0
2017-11-28 11:00:00,329.5,11.5,88.2,176.6,0.0
2017-11-28 12:00:00,289.4,11.7,87.8,102.5,0.0
2017-11-28 13:00:00,308.8,11.7,89.4,27.8,0.0
2017-11-28 14:00:00,366.8,11.8,90.9,30.8,0.0
2017-11-28 15:00:00,341.7,11.9,91.3,26.3,0.0
2017-11-28 16:00:00,299.1,12.0,91.5,30.4,0.0
2017-11-28 17:00:00,316.1,12.0,91.7,4.3,0.0
2017-11-28 18:00:00,251.2,12.1,91.9,2.7,0.0
2017-11-28 19:00:00,181.9,12.0,91.9,2.8,0.0
2017-11-28 20:00:00,145.0,11.9,92.1,2.7,0.0
2017-11-28 21:00:00,134.6,11.8,92.2,3.2,0.0
2017-11-28 22:00:00,127.5,11.7,92.2,2.9,0.0
2017-11-28 23:00:00,116.9,11.8,92.1,3.0,0.0
2017-11-29 00:00:00,117.5,12.0,92.0,2.3,0.0
2017-11-29 01:00:00,115.8,11.3,92.2,3.0,0.0
2017-11-29 02:00:00,114.4,11.5,91.5,2.7,0.0
2017-11-29 03:00:00,114.3,11.9,89.2,2.8,0.0
2017-11-29 04:00:00,113.9,12.0,87.5,2.6,0.0
2017-11-29 05:00:00,115.9,11.7,81.5,2.6,0.0
2017-11-29 06:00:00,127.1,11.0,76.4,2.4,0.0
2017-11-29 07:00:00,163.1,10.7,76.2,9.0,0.0
2017-11-29 08:00:00,224.0,10.8,75.6,86.8,0.0
2017-11-29 09:00:00,262.8,11.3,70.9,264.4,0.0
2017-11-29 10:00:00,291.7,11.8,65.4,365.2,0.0
2017-11-29 11:00:00,299.6,12.1,59.8,473.8,0.0
2017-11-29 12:00:00,273.5,13.0,53.1,497.8,0.0
2017-11-29 13:00:00,271.9,13.1,51.0,466.5,0.0
2017-11-29 14:00:00,292.4,13.4,47.1,381.6,0.0
2017-11-29 15:00:00,288.8,13.1,41.4,249.7,0.0
2017-11-29 16:00:00,272.8,12.3,46.1,95.4,0.0
2017-11-29 17:00:00,254.6,11.1,58.2,5.8,0.0
2017-11-29 18:00:00,224.2,10.5,64.7,2.4,0.0
2017-11-29 19:00:00,185.8,10.2,64.8,2.3,0.0
2017-11-29 20:00:00,133.3,9.9,63.7,2.3,0.0
2017-11-29 21:00:00,120.8,9.8,59.2,2.1,0.0
2017-11-29 22:00:00,120.3,9.8,48.9,2.2,0.0
2017-11-29 23:00:00,119.0,9.6,47.3,2.3,0.0
2017-11-30 00:00:00,118.8,9.3,48.0,2.4,0.0
2017-11-30 01:00:00,118.3,9.1,47.7,2.3,0.0
2017-11-30 02:00:00,116.7,8.9,47.8,2.4,0.0
2017-11-30 03:00:00,116.3,8.7,48.4,2.2,0.0
2017-11-30 04:00:00,114.3,8.5,50.1,2.3,0.0
2017-11-30 05:00:00,113.3,8.2,51.2,2.2,0.0
2017-11-30 06:00:00,124.0,8.5,47.8,2.3,0.0
2017-11-30 07:00:00,153.7,8.0,51.1,10.6,0.0
2017-11-30 08:00:00,203.9,8.4,49.3,119.1,0.0
2017-11-30 09:00:00,269.5,9.6,43.6,271.1,0.0
2017-11-30 10:00:00,300.5,10.3,42.0,399.5,0.0
2017-11-30 11:00:00,308.7,10.8,36.6,481.4,0.0
2017-11-30 12:00:00,272.9,11.3,35.0,506.8,0.0
2017-11-30 13:00:00,277.7,11.8,32.2,473.5,0.0
2017-11-30 14:00:00,291.7,13.0,31.5,381.8,0.0
2017-11-30 15:00:00,294.6,13.1,32.7,243.0,0.0
2017-11-30 16:00:00,305.2,12.5,37.3,93.3,0.0
2017-11-30 17:00:00,276.9,11.2,46.0,5.9,0.0
2017-11-30 18:00:00,241.2,10.3,51.5,2.5,0.0
2017-11-30 19:00:00,208.4,9.8,52.5,2.4,0.0
2017-11-30 20:00:00,162.2,9.5,50.8,2.2,0.0
2017-11-30 21:00:00,153.9,9.4,49.9,2.2,0.0
2017-11-30 22:00:00,148.6,9.3,52.1,2.2,0.0
2017-11-30 23:00:00,139.4,8.9,57.6,2.1,0.0
2017-12-01 00:00:00,138.1,8.9,59.9,2.2,1.0
2017-12-01 01:00:00,137.8,8.9,59.5,2.2,1.0
2017-12-01 02:00:00,137.8,9.2,51.3,2.1,1.0
2017-12-01 03:00:00,135.7,8.8,55.7,2.0,1.0
2017-12-01 04:00:00,135.0,8.5,54.6,2.1,1.0
2017-12-01 05:00:00,137.1,8.6,50.3,2.2,1.0
2017-12-01 06:00:00,136.7,8.5,55.1,2.1,1.0
2017-12-01 07:00:00,135.3,8.4,60.6,10.1,1.0
2017-12-01 08:00:00,137.5,8.7,63.3,115.8,1.0
2017-12-01 09:00:00,141.2,9.5,55.9,266.3,1.0
2017-12-01 10:00:00,144.2,11.1,43.9,393.0,1.0
2017-12-01 11:00:00,150.7,12.2,45.0,471.7,1.0
2017-12-01 12:00:00,146.6,12.1,50.3,497.2,1.0
2017-12-01 13:00:00,144.8,12.3,52.9,315.7,1.0
2017-12-01 14:00:00,143.4,12.4,55.7,256.9,1.0
2017-12-01 15:00:00,143.7,12.6,56.8,182.2,1.0
2017-12-01 16:00:00,150.9,12.1,60.5,54.4,1.0
2017-12-01 17:00:00,152.8,11.8,64.1,4.9,1.0
2017-12-01 18:00:00,147.4,11.2,69.3,2.3,1.0
2017-12-01 19:00:00,144.1,11.0,70.7,2.3,1.0
2017-12-01 20:00:00,141.1,10.8,70.0,2.4,1.0
2017-12-01 21:00:00,141.0,10.4,68.5,2.2,1.0
2017-12-01 22:00:00,136.7,10.2,64.5,2.2,1.0
2017-12-01 23:00:00,137.6,9.8,63.1,2.2,1.0
2017-12-02 00:00:00,130.6,9.4,61.5,2.1,0.0
2017-12-02 01:00:00,119.6,9.0,63.0,2.1,0.0
2017-12-02 02:00:00,116.3,8.6,65.8,2.1,0.0
2017-12-02 03:00:00,115.1,8.2,64.9,2.0,0.0
2017-12-02 04:00:00,113.3,7.5,63.0,1.9,0.0
2017-12-02 05:00:00,112.0,6.8,60.6,1.9,0.0
2017-12-02 06:00:00,113.2,6.2,59.5,1.9,0.0
2017-12-02 07:00:00,113.2,6.1,59.5,9.1,0.0
2017-12-02 08:00:00,112.1,6.5,55.5,114.4,0.0
2017-12-02 09:00:00,116.5,7.6,50.7,264.5,0.0
2017-12-02 10:00:00,118.3,8.3,49.2,391.8,0.0
2017-12-02 11:00:00,118.9,8.5,48.9,472.6,0.0
2017-12-02 12:00:00,118.5,9.4,44.6,497.4,0.0
2017-12-02 13:00:00,117.2,10.5,40.8,465.2,0.0
2017-12-02 14:00:00,117.0,11.0,36.1,378.2,0.0
2017-12-02 15:00:00,113.9,11.2,30.1,245.6,0.0
2017-12-02 16:00:00,114.4,11.2,30.2,90.3,0.0
2017-12-02 17:00:00,117.3,10.5,37.1,5.6,0.0
2017-12-02 18:00:00,118.6,9.6,46.1,2.1,0.0
2017-12-02 19:00:00,117.1,9.0,50.0,2.2,0.0
2017-12-02 20:00:00,115.1,8.8,49.3,2.0,0.0
2017-12-02 21:00:00,112.1,8.6,49.7,2.0,0.0
2017-12-02 22:00:00,111.1,8.5,47.9,2.1,0.0
2017-12-02 23:00:00,112.6,8.2,47.4,2.0,0.0
2017-12-03 00:00:00,112.1,8.2,46.7,2.0,0.0
2017-12-03 01:00:00,111.2,8.3,45.5,1.9,0.0
2017-12-03 02:00:00,113.6,7.8,48.4,1.9,0.0
2017-12-03 03:00:00,113.1,7.0,59.4,1.7,0.0
2017-12-03 04:00:00,112.3,6.8,58.8,1.8,0.0
2017-12-03 05:00:00,112.0,6.2,60.9,1.7,0.0
2017-12-03 06:00:00,110.5,6.3,55.3,1.7,0.0
2017-12-03 07:00:00,108.1,5.8,58.7,8.3,0.0
2017-12-03 08:00:00,109.9,5.6,60.8,109.6,0.0
2017-12-03 09:00:00,111.0,7.4,53.0,259.7,0.0
2017-12-03 10:00:00,109.6,8.2,48.9,386.8,0.0
2017-12-03 11:00:00,109.4,8.7,49.4,467.3,0.0
2017-12-03 12:00:00,123.9,9.3,48.6,492.3,0.0
2017-12-03 13:00:00,136.2,10.4,45.4,461.4,0.0
2017-12-03 14:00:00,136.2,11.2,42.8,375.2,0.0
2017-12-03 15:00:00,139.3,11.8,37.6,244.2,0.0
2017-12-03 16:00:00,145.6,11.9,36.3,92.5,0.0
2017-12-03 17:00:00,146.4,11.0,40.7,5.4,0.0
2017-12-03 18:00:00,148.4,10.5,38.4,2.1,0.0
2017-12-03 19:00:00,146.0,10.3,39.0,2.4,0.0
2017-12-03 20:00:00,131.9,9.9,40.9,2.0,0.0
2017-12-03 21:00:00,116.1,9.7,40.2,2.0,0.0
2017-12-03 22:00:00,113.4,9.4,41.2,2.2,0.0
2017-12-03 23:00:00,115.7,8.4,53.6,2.0,0.0
2017-12-04 00:00:00,110.9,7.3,55.0,1.8,0.0
2017-12-04 01:00:00,111.0,6.8,58.5,1.7,0.0
2017-12-04 02:00:00,109.9,6.6,55.7,1.6,0.0
2017-12-04 03:00:00,109.0,6.1,58.3,1.6,0.0
2017-12-04 04:00:00,109.5,5.9,59.0,1.6,0.0
2017-12-04 05:00:00,115.9,5.5,61.4,1.7,0.0
2017-12-04 06:00:00,127.4,5.1,63.1,1.5,0.0
2017-12-04 07:00:00,163.6,5.0,62.9,7.7,0.0
2017-12-04 08:00:00,252.7,5.3,60.6,109.9,0.0
2017-12-04 09:00:00,308.1,6.0,53.9,260.3,0.0
2017-12-04 10:00:00,333.1,6.7,51.9,387.2,0.0
2017-12-04 11:00:00,344.4,7.9,50.4,468.0,0.0
2017-12-04 12:00:00,342.0,9.7,43.4,492.6,0.0
2017-12-04 13:00:00,388.4,11.2,38.4,459.1,0.0
2017-12-04 14:00:00,414.6,12.2,37.6,371.9,0.0
2017-12-04 15:00:00,381.5,13.2,33.2,241.7,0.0
2017-12-04 16:00:00,362.5,13.0,32.4,90.5,0.0
2017-12-04 17:00:00,358.9,12.5,33.1,6.0,0.0
2017-12-04 18:00:00,305.8,12.2,33.2,2.5,0.0
2017-12-04 19:00:00,222.3,11.2,41.2,2.2,0.0
2017-12-04 20:00:00,160.9,10.8,39.5,2.1,0.0
2017-12-04 21:00:00,145.9,10.2,40.2,2.2,0.0
2017-12-04 22:00:00,145.0,9.5,42.0,2.0,0.0
2017-12-04 23:00:00,144.7,9.3,41.9,2.1,0.0
2017-12-05 00:00:00,125.9,9.0,43.2,1.8,0.0
2017-12-05 01:00:00,118.8,8.5,46.2,1.9,0.0
2017-12-05 02:00:00,117.3,8.0,51.4,1.7,0.0
2017-12-05 03:00:00,116.5,7.1,56.5,1.5,0.0
2017-12-05 04:00:00,118.3,6.7,59.3,1.8,0.0
2017-12-05 05:00:00,119.4,6.1,61.4,1.7,0.0
2017-12-05 06:00:00,141.5,5.8,62.5,1.7,0.0
2017-12-05 07:00:00,176.4,5.6,64.1,7.5,0.0
2017-12-05 08:00:00,259.2,5.9,63.5,104.6,0.0
2017-12-05 09:00:00,340.9,6.8,60.2,251.9,0.0
2017-12-05 10:00:00,365.9,7.6,57.7,378.0,0.0
2017-12-05 11:00:00,363.8,9.1,53.2,459.7,0.0
2017-12-05 12:00:00,331.6,10.4,47.1,488.1,0.0
2017-12-05 13:00:00,370.2,12.1,42.5,447.8,0.0
2017-12-05 14:00:00,406.7,12.0,39.9,342.2,0.0
2017-12-05 15:00:00,384.0,12.4,38.3,238.5,0.0
2017-12-05 16:00:00,394.2,12.3,38.2,89.9,0.0
2017-12-05 17:00:00,376.5,11.8,41.7,5.3,0.0
2017-12-05 18:00:00,316.7,11.8,40.9,2.4,0.0
2017-12-05 19:00:00,273.7,12.0,39.8,2.3,0.0
2017-12-05 20:00:00,222.2,11.5,42.5,2.4,0.0
2017-12-05 21:00:00,211.7,10.4,47.6,2.3,0.0
2017-12-05 22:00:00,205.5,9.9,50.5,2.0,0.0
2017-12-05 23:00:00,183.0,9.2,52.8,2.0,0.0
2017-12-06 00:00:00,157.8,8.4,57.5,1.8,0.0
2017-12-06 01:00:00,153.9,8.0,57.2,1.6,0.0
2017-12-06 02:00:00,154.8,7.6,59.0,1.9,0.0
2017-12-06 03:00:00,153.4,6.6,66.7,1.7,0.0
2017-12-06 04:00:00,153.9,6.0,70.9,1.6,0.0
2017-12-06 05:00:00,158.4,5.4,74.4,1.6,0.0
2017-12-06 06:00:00,174.3,5.1,74.0,1.6,0.0
2017-12-06 07:00:00,214.5,4.9,76.4,11.3,0.0
2017-12-06 08:00:00,280.3,5.1,76.6,129.9,0.0
2017-12-06 09:00:00,330.6,5.9,70.0,244.6,0.0
2017-12-06 10:00:00,351.1,7.1,61.8,368.7,0.0
2017-12-06 11:00:00,357.8,8.5,56.3,365.1,0.0
2017-12-06 12:00:00,318.6,10.6,47.8,489.4,0.0
2017-12-06 13:00:00,346.8,12.8,44.0,463.2,0.0
2017-12-06 14:00:00,362.1,13.7,41.5,362.0,0.0
2017-12-06 15:00:00,362.8,12.4,46.3,131.3,0.0
2017-12-06 16:00:00,349.0,12.7,45.7,100.9,0.0
2017-12-06 17:00:00,307.2,11.6,50.7,5.2,0.0
2017-12-06 18:00:00,258.9,11.4,50.6,2.1,0.0
2017-12-06 19:00:00,201.6,11.2,50.4,2.2,0.0
2017-12-06 20:00:00,147.5,10.8,51.8,2.1,0.0
2017-12-06 21:00:00,135.9,10.7,52.0,2.2,0.0
2017-12-06 22:00:00,134.3,10.7,51.5,2.2,0.0
2017-12-06 23:00:00,129.5,10.2,54.5,2.0,0.0
2017-12-07 00:00:00,129.0,9.9,55.3,2.1,0.0
2017-12-07 01:00:00,124.4,9.1,58.6,1.9,0.0
2017-12-07 02:00:00,124.8,8.8,58.9,1.8,0.0
2017-12-07 03:00:00,125.3,7.4,70.8,1.9,0.0
2017-12-07 04:00:00,121.4,7.4,67.0,1.7,0.0
2017-12-07 05:00:00,125.9,7.3,63.6,1.7,0.0
2017-12-07 06:00:00,142.2,6.7,70.9,1.7,0.0
2017-12-07 07:00:00,167.5,6.0,75.8,9.1,0.0
2017-12-07 08:00:00,282.5,6.3,69.9,105.5,0.0
2017-12-07 09:00:00,368.2,6.9,66.1,167.2,0.0
2017-12-07 10:00:00,404.9,7.8,64.0,286.0,0.0
2017-12-07 11:00:00,423.0,9.2,58.8,469.2,0.0
2017-12-07 12:00:00,377.4,11.6,48.8,346.4,0.0
2017-12-07 13:00:00,329.4,13.1,39.0,420.6,0.0
2017-12-07 14:00:00,350.2,14.5,35.2,348.5,0.0
2017-12-07 15:00:00,358.4,13.0,44.2,156.3,0.0
2017-12-07 16:00:00,342.5,12.6,43.1,55.3,0.0
2017-12-07 17:00:00,300.3,11.9,42.9,4.6,0.0
2017-12-07 18:00:00,247.4,11.9,46.4,2.3,0.0
